Checker,Path,Line,Column,Message,tool,checker,rule
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;ETC_GITATTRIBUTES=/usr/local/etc/gitattributes;_MSC_VER;_M_ARM64;_M_IX86;_M_X64;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;ETC_GITATTRIBUTES=/usr/local/etc/gitattributes;__BIG_ENDIAN;__BYTE_ORDER;__LITTLE_ENDIAN;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;ETC_GITATTRIBUTES=/usr/local/etc/gitattributes;__GNUC__;__i386__;__x86_64__;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;ETC_GITATTRIBUTES=/usr/local/etc/gitattributes;__GNUC__;__i386__;__x86_64__;__x86_64__;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
variableScope,trace2/tr2_sid.c,35,16,"The scope of the variable 'hash' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,trace2/tr2_sid.c,36,7,"The scope of the variable 'hex' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,trace2/tr2_dst.c,121,11,"The scope of the variable 'attempt_count' can be reduced.",cppcheck,variableScope,DCL19-C
nullPointerRedundantCheck,builtin/branch.c,853,19,"Either the condition '!branch' is redundant or there is possible null pointer dereference: branch.",cppcheck,nullPointerRedundantCheck,EXP34-C
shadowVariable,builtin/branch.c,294,9,"Local variable 'name' shadows outer variable",cppcheck,shadowVariable,DCL01-C
unknownMacro,builtin/submodule--helper.c,1679,4,"There is an unknown macro here somewhere. Configuration is required. If for_each_string_list_item is a macro then please configure it.",cppcheck,unknownMacro,NONE
knownConditionTrueFalse,reftable/stack.c,949,30,"Condition 'sublock_file_fd<0' is always true",cppcheck,knownConditionTrueFalse,MSC07-C
shadowVariable,reftable/stack.c,321,7,"Local variable 'err' shadows outer variable",cppcheck,shadowVariable,DCL01-C
unreadVariable,reftable/stack.c,1073,16,"Variable 'lock_file_fd' is assigned a value that is never used.",cppcheck,unreadVariable,MSC13-C
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_VERSION=2.39.0;GIT_USER_AGENT=git/2.39.0;GIT_BUILT_FROM_COMMIT=c48035d29b4e524aed3a32f0403676f0d9128863;BIG_ENDIAN;BYTE_ORDER;LITTLE_ENDIAN;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_VERSION=2.39.0;GIT_USER_AGENT=git/2.39.0;GIT_BUILT_FROM_COMMIT=c48035d29b4e524aed3a32f0403676f0d9128863;_MSC_VER;_M_ARM64;_M_IX86;_M_X64;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_VERSION=2.39.0;GIT_USER_AGENT=git/2.39.0;GIT_BUILT_FROM_COMMIT=c48035d29b4e524aed3a32f0403676f0d9128863;__BIG_ENDIAN;__BYTE_ORDER;__LITTLE_ENDIAN;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_VERSION=2.39.0;GIT_USER_AGENT=git/2.39.0;GIT_BUILT_FROM_COMMIT=c48035d29b4e524aed3a32f0403676f0d9128863;__GNUC__;__i386__;__x86_64__;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_VERSION=2.39.0;GIT_USER_AGENT=git/2.39.0;GIT_BUILT_FROM_COMMIT=c48035d29b4e524aed3a32f0403676f0d9128863;__GNUC__;__i386__;__x86_64__;__x86_64__;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
uselessAssignmentArg,builtin/reset.c,348,2,"Assignment of function parameter has no effect outside the function.",cppcheck,uselessAssignmentArg,MSC12-C
uselessAssignmentArg,builtin/commit.c,1537,2,"Assignment of function parameter has no effect outside the function.",cppcheck,uselessAssignmentArg,MSC12-C
constParameter,builtin/commit.c,1257,26,"Parameter 'current_head' can be declared as pointer to const",cppcheck,constParameter,DCL00-C
uselessAssignmentArg,builtin/bugreport.c,121,2,"Assignment of function parameter has no effect outside the function.",cppcheck,uselessAssignmentArg,MSC12-C
resourceLeak,builtin/bisect--helper.c,581,3,"Resource leak: fp",cppcheck,resourceLeak,FIO42-C
variableScope,builtin/bisect--helper.c,1188,6,"The scope of the variable 'temporary_stdout_fd' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,builtin/bisect--helper.c,1188,27,"The scope of the variable 'saved_stdout' can be reduced.",cppcheck,variableScope,DCL19-C
varFuncNullUB,builtin/bisect--helper.c,173,56,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,182,60,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,183,60,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,267,51,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,308,42,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,318,32,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,322,31,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,483,48,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,485,52,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,911,62,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
varFuncNullUB,builtin/bisect--helper.c,1020,28,"Passing NULL after the last typed argument to a variadic function leads to undefined behaviour.",cppcheck,varFuncNullUB,MSC15-C
knownConditionTrueFalse,builtin/show-branch.c,739,8,"Condition '!*av' is always false",cppcheck,knownConditionTrueFalse,MSC07-C
variableScope,builtin/show-branch.c,385,6,"The scope of the variable 'i' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,builtin/show-branch.c,874,8,"The scope of the variable 'j' can be reduced.",cppcheck,variableScope,DCL19-C
shadowVariable,builtin/show-branch.c,919,18,"Local variable 'commit' shadows outer variable",cppcheck,shadowVariable,DCL01-C
constParameter,builtin/show-branch.c,518,22,"Parameter 'rev_mask' can be declared as pointer to const",cppcheck,constParameter,DCL00-C
uselessAssignmentArg,builtin/credential-cache.c,179,2,"Assignment of function parameter has no effect outside the function.",cppcheck,uselessAssignmentArg,MSC12-C
syntaxError,builtin/help.c,315,18,"syntax error",cppcheck,syntaxError,NONE
unknownMacro,builtin/merge.c,805,3,"There is an unknown macro here somewhere. Configuration is required. If for_each_string_list_item is a macro then please configure it.",cppcheck,unknownMacro,NONE
knownConditionTrueFalse,builtin/fetch.c,1841,15,"Condition 'list->nr==prev_nr' is always true",cppcheck,knownConditionTrueFalse,MSC07-C
nullPointerRedundantCheck,builtin/fetch.c,623,4,"Either the condition '!ref_map' is redundant or there is possible null pointer dereference: ref_map.",cppcheck,nullPointerRedundantCheck,EXP34-C
variableScope,builtin/fetch.c,1436,14,"The scope of the variable 'path' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,builtin/fetch.c,1941,6,"The scope of the variable 'i' can be reduced.",cppcheck,variableScope,DCL19-C
uselessAssignmentArg,ewah/ewah_io.c,131,2,"Assignment of function parameter has no effect outside the function.",cppcheck,uselessAssignmentArg,MSC12-C
unreadVariable,ewah/ewah_io.c,131,6,"Variable 'len' is assigned a value that is never used.",cppcheck,unreadVariable,MSC13-C
shadowVariable,builtin/ls-files.c,572,18,"Local variable 'pathspec' shadows outer variable",cppcheck,shadowVariable,DCL01-C
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_HTML_PATH=share/doc/git;GIT_MAN_PATH=share/man;GIT_INFO_PATH=share/info;BIG_ENDIAN;BYTE_ORDER;LITTLE_ENDIAN;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_HTML_PATH=share/doc/git;GIT_MAN_PATH=share/man;GIT_INFO_PATH=share/info;_MSC_VER;_M_ARM64;_M_IX86;_M_X64;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_HTML_PATH=share/doc/git;GIT_MAN_PATH=share/man;GIT_INFO_PATH=share/info;__BIG_ENDIAN;__BYTE_ORDER;__LITTLE_ENDIAN;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_HTML_PATH=share/doc/git;GIT_MAN_PATH=share/man;GIT_INFO_PATH=share/info;__GNUC__;__i386__;__x86_64__;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;GIT_HTML_PATH=share/doc/git;GIT_MAN_PATH=share/man;GIT_INFO_PATH=share/info;__GNUC__;__i386__;__x86_64__;__x86_64__;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
variableScope,trace2/tr2_tgt_event.c,519,14,"The scope of the variable 'event_name' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,trace2/tr2_tgt_event.c,544,14,"The scope of the variable 'event_name' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,trace2/tr2_tgt_event.c,571,14,"The scope of the variable 'event_name' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,trace2/tr2_tgt_event.c,599,14,"The scope of the variable 'event_name' can be reduced.",cppcheck,variableScope,DCL19-C
redundantInitialization,builtin/ls-tree.c,102,8,"Redundant initialization for 'name'. The initialized value is overwritten before it is read.",cppcheck,redundantInitialization,MSC12-C
uselessAssignmentArg,builtin/add.c,321,2,"Assignment of function parameter has no effect outside the function.",cppcheck,uselessAssignmentArg,MSC12-C
shadowVariable,reftable/merged.c,112,7,"Local variable 'err' shadows outer variable",cppcheck,shadowVariable,DCL01-C
shadowVariable,reftable/merged.c,266,7,"Local variable 'i' shadows outer variable",cppcheck,shadowVariable,DCL01-C
variableScope,builtin/index-pack.c,452,7,"The scope of the variable 'hdr' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,builtin/index-pack.c,453,6,"The scope of the variable 'hdrlen' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,builtin/index-pack.c,1228,6,"The scope of the variable 'i' can be reduced.",cppcheck,variableScope,DCL19-C
constParameter,builtin/index-pack.c,409,47,"Parameter 'retain' can be declared as pointer to const",cppcheck,constParameter,DCL00-C
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;PAGER_ENV=dummy;BIG_ENDIAN;BYTE_ORDER;LITTLE_ENDIAN;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,git-compat-util.h,1336,0,"Skipping configuration 'HAVE_SYSINFO=1;GIT_HOST_CPU=x86_64;HAVE_ALLOCA_H=1;USE_CURL_FOR_IMAP_SEND=1;SUPPORTS_SIMPLE_IPC=1;SHA1_DC=1;SHA1DC_NO_STANDARD_INCLUDES=1;SHA1DC_INIT_SAFE_HASH_DEFAULT=0;SHA1DC_CUSTOM_INCLUDE_SHA1_C=cache.h;SHA1DC_CUSTOM_INCLUDE_UBC_CHECK_C=git-compat-util.h;SHA256_BLK=1;HAVE_PATHS_H=1;HAVE_STRINGS_H=1;HAVE_DEV_TTY=1;HAVE_CLOCK_GETTIME=1;HAVE_CLOCK_MONOTONIC=1;HAVE_SYNC_FILE_RANGE=1;HAVE_GETDELIM=1;PROCFS_EXECUTABLE_PATH=/proc/self/exe;FREAD_READS_DIRECTORIES=1;NO_STRLCPY=1;SHELL_PATH=/bin/sh;PAGER_ENV=dummy;_MSC_VER;_M_ARM64;_M_IX86;_M_X64;REG_STARTEND' since the value of 'REG_STARTEND' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
